,state,keyword,corr_case,corr_death
1632,South Dakota,pcr test,0.5514547280498611,0.1928679205077102
1633,Tennessee,pcr test,0.4953746534212544,0.5415726383285684
1634,Utah,pcr test,0.5737106989336952,0.5361257876737863
1635,Vermont,pcr test,0.6053503008978477,0.5180413833040793
1636,Virginia,pcr test,0.45835377978570846,0.09077014325629248
1637,Washington,pcr test,0.5513633064405342,0.40336093527009476
1638,Wisconsin,pcr test,0.533769979225312,0.43904369248366704
1639,Wyoming,pcr test,0.4051830782587125,0.41890717914019915
1640,Minnesota,pcr test,0.4313039554533403,0.35273165318332417
1641,Texas,pcr test,0.482539592350826,0.1366575584318634
1642,West Virginia,pcr test,0.6199289275892955,0.37669689007087365
1643,Rhode Island,pcr test,0.4401580813606297,-0.028778278532684543
1644,Oregon,pcr test,0.6087334748974451,0.5826788867024517
1645,New York,pcr test,0.6146439186926657,-0.09011543392018281
1646,Nevada,pcr test,0.33171874290637887,0.20441307212052542
1647,Illinois,pcr test,0.44955279442364116,-0.013895956595873971
1648,Florida,pcr test,0.4298425284123318,0.11693004177459686
1649,Kentucky,pcr test,0.6871889920717588,0.40674748771785735
1650,Alabama,rapid covid test near me,0.4624699349531892,0.060478748851808733
1651,Alaska,rapid covid test near me,0.2798356580946983,0.17081819975598883
1652,Arizona,rapid covid test near me,0.4407231347638772,0.2919963301667956
1653,Arkansas,rapid covid test near me,0.436658338792735,0.4977519252316323
1654,California,rapid covid test near me,0.3472861226543854,-0.04824520719804945
1655,Colorado,rapid covid test near me,0.4100483679849658,0.32106515533276087
1656,Connecticut,rapid covid test near me,0.19907238018700255,-0.15439767626465686
1657,Delaware,rapid covid test near me,0.26967650322763853,0.030231941948853428
1658,Georgia,rapid covid test near me,0.32789065580514,0.005511082811238807
1659,Hawaii,rapid covid test near me,0.33766638038685726,0.3108943150366497
1660,Idaho,rapid covid test near me,0.44780374035831055,0.38505664160855024
1661,Indiana,rapid covid test near me,0.46700018112264624,0.3316356653786764
1662,Iowa,rapid covid test near me,0.5756676720315114,0.29396082966122317
1663,Kansas,rapid covid test near me,0.3885943627182596,0.23738658458677397
1664,Louisiana,rapid covid test near me,0.3129752050505923,-0.00499098105557372
1665,Maine,rapid covid test near me,0.5161857554711652,0.4314474304791614
1666,Montana,rapid covid test near me,0.15082912538469348,0.37977808951705416
1667,Nebraska,rapid covid test near me,0.3221248567887855,0.3291866144938646
1668,New Hampshire,rapid covid test near me,0.43080309877140677,0.21260774350923392
1669,New Jersey,rapid covid test near me,0.29551337190408455,-0.20240900625376496
1670,New Mexico,rapid covid test near me,0.35196387555739284,0.34053186118043605
1671,Maryland,rapid covid test near me,0.1774997644082409,-0.08205052803919999
1672,Massachusetts,rapid covid test near me,0.522075564559454,-0.08633365145563203
1673,Michigan,rapid covid test near me,0.42752630178704354,0.2313408782353773
1674,North Carolina,rapid covid test near me,0.4012625497345876,0.20387778405876678
1675,North Dakota,rapid covid test near me,0.31198286050290747,0.2799412753426473
1676,Ohio,rapid covid test near me,0.44651630767147715,0.5060333397065282
1677,Oklahoma,rapid covid test near me,0.14508573496414723,0.10595355918595246
1678,Mississippi,rapid covid test near me,0.30162140390487147,0.26618994577981475
1679,Missouri,rapid covid test near me,0.5036364988785239,0.1949378383839845
1680,Pennsylvania,rapid covid test near me,0.37686864558803596,0.19449232303635458
1681,South Carolina,rapid covid test near me,0.4016393674984408,0.16025390568451942
1682,South Dakota,rapid covid test near me,0.36568838228339423,0.2678998214542225
1683,Tennessee,rapid covid test near me,0.3734456288017481,0.466826905307635
1684,Utah,rapid covid test near me,0.4053634404213531,0.5940490927101781
1685,Vermont,rapid covid test near me,0.3476898589166116,0.36810292017658064
1686,Virginia,rapid covid test near me,0.2976224361379663,0.029303588938228084
1687,Washington,rapid covid test near me,0.3229754127258177,0.2814758248395637
1688,Wisconsin,rapid covid test near me,0.4266795353194408,0.44192178190917814
1689,Wyoming,rapid covid test near me,0.43215656705419453,0.36338811139828003
1690,Minnesota,rapid covid test near me,0.3122942857781379,0.33982430844468553
1691,Texas,rapid covid test near me,0.3538429253220438,0.16676520233603415
1692,West Virginia,rapid covid test near me,0.5664119167665126,0.463819132779131
1693,Rhode Island,rapid covid test near me,0.23138066708244878,-0.047998185952152786
1694,Oregon,rapid covid test near me,0.464510876517415,0.5879562848805284
1695,New York,rapid covid test near me,0.35997949967102405,-0.11039480076056576
1696,Nevada,rapid covid test near me,0.15298740756516638,0.13665649727685275
1697,Illinois,rapid covid test near me,0.33052043699321526,0.0053081664051290315
1698,Florida,rapid covid test near me,0.330022947199402,0.09636446352996
1699,Kentucky,rapid covid test near me,0.42511204170131756,0.2534499772752662
1700,Alabama,free covid testing near me,0.5261824668782761,0.12321763355704465
1701,Alaska,free covid testing near me,0.28026101868836606,0.1308157908793271
1702,Arizona,free covid testing near me,0.5806362647830006,0.4068935165667437
1703,Arkansas,free covid testing near me,0.6336623084891547,0.38002518617377984
1704,California,free covid testing near me,0.46123385717787047,0.05912582561349982
1705,Colorado,free covid testing near me,0.44169688645526756,0.3543541952346804
1706,Connecticut,free covid testing near me,0.2666276768593134,-0.09648744648321068
1707,Delaware,free covid testing near me,0.39260214562615814,0.09077894199668285
1708,Georgia,free covid testing near me,0.3751628644304366,0.012620111016642264
1709,Hawaii,free covid testing near me,0.4586690240733692,0.4166044225558018
1710,Idaho,free covid testing near me,0.46019558081093714,0.23913758097547377
1711,Indiana,free covid testing near me,0.5252274440915723,0.4117822654095438
1712,Iowa,free covid testing near me,0.6174550546544392,0.26022362867651794
1713,Kansas,free covid testing near me,0.5693362320167272,0.39658169179589325
1714,Louisiana,free covid testing near me,0.5285371065842285,-0.02690497630755617
1715,Maine,free covid testing near me,0.29368247024620503,0.23209480896369353
1716,Montana,free covid testing near me,0.2093816518020374,0.3902947162341876
1717,Nebraska,free covid testing near me,0.4005626309562006,0.4297200754048187
1718,New Hampshire,free covid testing near me,0.3731772675772507,0.19048224868981267
1719,New Jersey,free covid testing near me,0.4684514433313166,-0.15338939679128716
1720,New Mexico,free covid testing near me,0.39913110112669553,0.4117383850201306
1721,Maryland,free covid testing near me,0.2779755627431232,-0.0560147260436944
1722,Massachusetts,free covid testing near me,0.5108038822686508,-0.00695998489875051
1723,Michigan,free covid testing near me,0.3408065582397623,0.17413668925414563
1724,North Carolina,free covid testing near me,0.5454510485102878,0.20705855683228086
1725,North Dakota,free covid testing near me,0.3886401601452633,0.43887376992162497
1726,Ohio,free covid testing near me,0.5250420541816998,0.5318655280939856
1727,Oklahoma,free covid testing near me,0.19008172321980163,0.06127312791126637
1728,Mississippi,free covid testing near me,0.5797436886136145,0.2369820293517632
1729,Missouri,free covid testing near me,0.6918349694854261,0.3119044435861881
1730,Pennsylvania,free covid testing near me,0.40667070070155004,0.28496341092040767
1731,South Carolina,free covid testing near me,0.451708538296726,0.2053276392546157
1732,South Dakota,free covid testing near me,0.4975330204551416,0.3704952315145096
1733,Tennessee,free covid testing near me,0.4272492333332297,0.5166848185276754
1734,Utah,free covid testing near me,0.5722269671541489,0.5340887312236451
1735,Vermont,free covid testing near me,0.2733100647556172,0.3317386844402164
1736,Virginia,free covid testing near me,0.35267784437663824,0.04086939036656739
1737,Washington,free covid testing near me,0.46153298740605037,0.24211322154041803
1738,Wisconsin,free covid testing near me,0.4954279116882781,0.49175955976588326
1739,Wyoming,free covid testing near me,0.6546735866710172,0.27148964013551136
1740,Minnesota,free covid testing near me,0.40924023746177973,0.47450025409465224
1741,Texas,free covid testing near me,0.3886361679289733,0.1084068945030234
1742,West Virginia,free covid testing near me,0.2834187024249532,0.26013008630661527
1743,Rhode Island,free covid testing near me,0.17835470425300057,0.0750716446934017
1744,Oregon,free covid testing near me,0.4918399637000613,0.3036113925154895
1745,New York,free covid testing near me,0.21080726405891934,-0.1169391237705599
1746,Nevada,free covid testing near me,0.22786047826405617,0.11360053557756608
1747,Illinois,free covid testing near me,0.4114039331395282,0.08824719374693553
1748,Florida,free covid testing near me,0.4040160568083606,0.056185903350081494
1749,Kentucky,free covid testing near me,0.517388705665531,0.24281095175432077
1750,Alabama,at home covid test,0.5810069227659378,-0.03938150607511092
1751,Alaska,at home covid test,0.5536311553563654,0.4679443991848929
1752,Arizona,at home covid test,0.4423338408942102,0.23776432652026935
1753,Arkansas,at home covid test,0.6239832932424761,0.18525225252865118
1754,California,at home covid test,0.4367467674382078,-0.0692009761594681
1755,Colorado,at home covid test,0.486031412420098,0.3265052440283722
1756,Connecticut,at home covid test,0.34873254111900637,-0.0412683469342029
1757,Delaware,at home covid test,0.366598824891737,0.07068005106238329
1758,Georgia,at home covid test,0.41144675834354005,-0.044050121626421274
1759,Hawaii,at home covid test,0.5388125772869679,0.3189953414269963
1760,Idaho,at home covid test,0.46013022925090274,0.2947219963255803
1761,Indiana,at home covid test,0.5529146173853864,0.32584598372627815
1762,Iowa,at home covid test,0.5025752092593264,0.1677582259652641
1763,Kansas,at home covid test,0.5058170352819166,0.032430570878776536
1764,Louisiana,at home covid test,0.4887350273038961,-0.08011519081441815
1765,Maine,at home covid test,0.7431727111571147,0.6211730286698103
1766,Montana,at home covid test,0.054695515420098886,0.17997877912883187
1767,Nebraska,at home covid test,0.27366313069476866,0.13040973949791546
1768,New Hampshire,at home covid test,0.7033876653228087,0.44390234196441103
1769,New Jersey,at home covid test,0.7079174098693771,-0.04713029206528947
1770,New Mexico,at home covid test,0.43702222891676396,0.3033911375380226
1771,Maryland,at home covid test,0.3330633207860647,-0.017365554602640186
1772,Massachusetts,at home covid test,0.658869231599294,0.011296286238746855
1773,Michigan,at home covid test,0.6614653263119932,0.4204376726845951
1774,North Carolina,at home covid test,0.5979193298852548,0.10417913544432084
1775,North Dakota,at home covid test,0.3418160682688597,0.05521670133928968
1776,Ohio,at home covid test,0.49717058409567283,0.4198654329190085
1777,Oklahoma,at home covid test,0.08274948309423322,0.0448161752045179
1778,Mississippi,at home covid test,0.6184724781050424,0.03276731641493162
1779,Missouri,at home covid test,0.6194655776405471,0.22992597132954087
1780,Pennsylvania,at home covid test,0.4461072198698712,0.22750897282140609
1781,South Carolina,at home covid test,0.5593299061491518,0.056439361580453505
1782,South Dakota,at home covid test,0.5500142256185057,0.1288416192787903
1783,Tennessee,at home covid test,0.430755684764104,0.4882753112284089
1784,Utah,at home covid test,0.5827927905706458,0.38325864941629467
1785,Vermont,at home covid test,0.651621503365751,0.47576357105163736
1786,Virginia,at home covid test,0.45062162854782456,0.05555972957124421
1787,Washington,at home covid test,0.5320920736130856,0.27912301052826927
1788,Wisconsin,at home covid test,0.47640473154485075,0.3751217410195872
1789,Wyoming,at home covid test,0.5876412060553405,0.2688152908303194
1790,Minnesota,at home covid test,0.31026899948455644,0.2862256701523617
1791,Texas,at home covid test,0.39341242707697394,-0.013010246758671358
1792,West Virginia,at home covid test,0.6302918748198378,0.34555483725071373
1793,Rhode Island,at home covid test,0.4253025062189722,0.01511226564560182
1794,Oregon,at home covid test,0.6622314749473188,0.44530870580353854
1795,New York,at home covid test,0.7958749755464317,0.003070467345673382
1796,Nevada,at home covid test,0.30049451168414515,0.10738693755930559
1797,Illinois,at home covid test,0.43438943975548494,0.03775920045730303
1798,Florida,at home covid test,0.5012008814539963,0.00999171414044867
1799,Kentucky,at home covid test,0.5954828322546841,0.32655860905686246
1800,Alabama,covid vaccine side effects,0.11870724349190934,0.33436382334557146
1801,Alaska,covid vaccine side effects,0.019185781177918887,0.1205052717371119
1802,Arizona,covid vaccine side effects,0.12432354323046946,0.3876982596828299
1803,Arkansas,covid vaccine side effects,0.1257472237333328,0.3379609928945149
1804,California,covid vaccine side effects,0.08882033263642815,0.5302609744870873
1805,Colorado,covid vaccine side effects,0.037414157820109026,0.07099029821842003
1806,Connecticut,covid vaccine side effects,0.11913850508848928,-0.016627802582679947
1807,Delaware,covid vaccine side effects,0.059790752293845,0.10072554894452553
1808,Georgia,covid vaccine side effects,0.13949925860479065,0.247453381170225
1809,Hawaii,covid vaccine side effects,-0.09384093276806742,0.07577386755407692
1810,Idaho,covid vaccine side effects,0.16383309204328517,0.2571088144008404
1811,Indiana,covid vaccine side effects,0.1066497761894429,0.17929786581726584
1812,Iowa,covid vaccine side effects,-0.08281261302337342,0.2640006329239417
1813,Kansas,covid vaccine side effects,-0.006001552740807442,0.38383082209969677
1814,Louisiana,covid vaccine side effects,0.16793023350309072,0.13024878176421656
1815,Maine,covid vaccine side effects,0.2155248241725227,0.24222130182333337
1816,Montana,covid vaccine side effects,-0.043448121495665744,0.24497592334930765
1817,Nebraska,covid vaccine side effects,-0.03632976984984265,0.11006064017901529
1818,New Hampshire,covid vaccine side effects,0.10012542317072949,0.1415336982596364
1819,New Jersey,covid vaccine side effects,0.0887624537757257,-0.08759822660845991
1820,New Mexico,covid vaccine side effects,-0.025201820507575714,0.26797585626657183
1821,Maryland,covid vaccine side effects,0.06063009525912287,0.13431515611351058
1822,Massachusetts,covid vaccine side effects,0.09013108791311783,-0.0074761979599050855
1823,Michigan,covid vaccine side effects,0.1271516968713278,0.1467692674904397
1824,North Carolina,covid vaccine side effects,0.053994023010442024,0.2921597632148851
1825,North Dakota,covid vaccine side effects,-0.1367786947222704,0.08940681935593427
1826,Ohio,covid vaccine side effects,0.11705588128022164,0.2639380272098001
1827,Oklahoma,covid vaccine side effects,0.05248298649189466,0.3613936074729477
1828,Mississippi,covid vaccine side effects,0.0887562578055166,0.20862225347884827
1829,Missouri,covid vaccine side effects,-0.006580278128745494,0.12722261048791986
1830,Pennsylvania,covid vaccine side effects,0.17029114239536203,0.27217242199722996
1831,South Carolina,covid vaccine side effects,0.11081357627726646,0.2822667646530627
1832,South Dakota,covid vaccine side effects,0.11593048722852417,0.46424041685136314
1833,Tennessee,covid vaccine side effects,0.10232093149089416,0.13533978072419187
1834,Utah,covid vaccine side effects,0.028893289764391542,0.3791043087938659
1835,Vermont,covid vaccine side effects,-0.005261837060293479,0.2017394851370481
1836,Virginia,covid vaccine side effects,0.06815618139315474,0.34044874163282957
1837,Washington,covid vaccine side effects,0.002402871767175605,0.08989388740012914
1838,Wisconsin,covid vaccine side effects,-0.07434299331759284,0.15572309646684793
1839,Wyoming,covid vaccine side effects,0.07301413057149476,0.21056665754488282
1840,Minnesota,covid vaccine side effects,0.037717047521572206,0.1897203586604969
1841,Texas,covid vaccine side effects,0.11510649612720716,0.336149176091355
1842,West Virginia,covid vaccine side effects,0.17768140368637791,0.3962148691115339
1843,Rhode Island,covid vaccine side effects,0.01220415970701579,0.07752784791410125
1844,Oregon,covid vaccine side effects,0.02321099958363002,0.2593208339210496
1845,New York,covid vaccine side effects,0.10995867760420991,-0.05043679298349928
1846,Nevada,covid vaccine side effects,0.020931096221533253,0.31975639932596245
1847,Illinois,covid vaccine side effects,0.011533171544847998,0.13559612752265182
1848,Florida,covid vaccine side effects,0.0934695886557235,0.14751142058740627
1849,Kentucky,covid vaccine side effects,0.12916839791595644,0.421426914631416
1850,Alabama,pfizer vaccine,0.07476411308549802,0.13783892739990186
1851,Alaska,pfizer vaccine,0.11401674109274772,0.14846409918878267
1852,Arizona,pfizer vaccine,-0.001767739775128662,0.15113571074349594
1853,Arkansas,pfizer vaccine,0.06459283642365887,0.15844808032746396
1854,California,pfizer vaccine,-0.042613460146365134,0.29625396917717006
1855,Colorado,pfizer vaccine,0.01980588373198947,-0.07672383508596388
1856,Connecticut,pfizer vaccine,0.03289575427368997,-0.15231044316375356
1857,Delaware,pfizer vaccine,0.049361756598880965,0.04484271730403923
1858,Georgia,pfizer vaccine,0.054161855197325304,0.11092905953577505
1859,Hawaii,pfizer vaccine,-0.04375719806097836,0.07700016028825145
1860,Idaho,pfizer vaccine,0.10860735890434878,0.1951928385456469
1861,Indiana,pfizer vaccine,0.010218314903057678,-0.03266895006850508
1862,Iowa,pfizer vaccine,-0.09274764763552672,0.05036934863888092
1863,Kansas,pfizer vaccine,-0.04200576627980409,0.14663853091824297
1864,Louisiana,pfizer vaccine,0.1935442321058763,0.06043903868697105
1865,Maine,pfizer vaccine,0.13741642221939426,0.053740382188834465
1866,Montana,pfizer vaccine,-0.03326532007620508,0.17478766202614257
1867,Nebraska,pfizer vaccine,-0.05419944249767955,0.03455360164246358
1868,New Hampshire,pfizer vaccine,0.04717246456588025,-0.008945540170647083
1869,New Jersey,pfizer vaccine,0.04350031657518225,-0.1799839264675902
1870,New Mexico,pfizer vaccine,-0.06159237112208801,0.0863156275810372
1871,Maryland,pfizer vaccine,-0.01347852763237358,-0.06653463047535871
1872,Massachusetts,pfizer vaccine,-0.001558292084175856,-0.1654552380307984
1873,Michigan,pfizer vaccine,0.14551983109947697,0.013474267689637016
1874,North Carolina,pfizer vaccine,-0.025691172958570197,0.12662977951948196
1875,North Dakota,pfizer vaccine,-0.1439773553990468,-0.0811383947741561
1876,Ohio,pfizer vaccine,0.01975690730555746,0.018299052823817857
1877,Oklahoma,pfizer vaccine,-0.051927051925555315,0.3658945936249522
1878,Mississippi,pfizer vaccine,0.12231646604635699,0.1502059786328091
1879,Missouri,pfizer vaccine,-0.08655046165385676,0.00995191706250012
1880,Pennsylvania,pfizer vaccine,0.09065350137545448,0.02085625930271443
1881,South Carolina,pfizer vaccine,0.07464519130078962,0.1285759750644805
1882,South Dakota,pfizer vaccine,0.05924853185280425,0.15567205020020722
1883,Tennessee,pfizer vaccine,0.0484928773969316,0.011410116807823742
1884,Utah,pfizer vaccine,-0.08691433057089011,0.15920052599743284
1885,Vermont,pfizer vaccine,0.02271510970222522,0.108576768667219
1886,Virginia,pfizer vaccine,-0.006488477546136173,0.2046168890927846
1887,Washington,pfizer vaccine,-0.02347955770492915,-0.005936459260336244
1888,Wisconsin,pfizer vaccine,-0.06264163507621558,0.05437605761075568
1889,Wyoming,pfizer vaccine,0.06154563659248691,0.17977056999534138
1890,Minnesota,pfizer vaccine,-0.008883295279591714,-0.03384488567585619
1891,Texas,pfizer vaccine,0.008628200274122137,0.1543649201183101
1892,West Virginia,pfizer vaccine,0.10744915440972938,0.20904796128731823
1893,Rhode Island,pfizer vaccine,-0.014835223678356727,-0.12867995557218861
1894,Oregon,pfizer vaccine,-0.007732837366185524,0.17119348858713188
1895,New York,pfizer vaccine,0.06668877213372706,-0.13486493263978844
1896,Nevada,pfizer vaccine,-0.015196116495466021,0.14028458759328757
1897,Illinois,pfizer vaccine,-0.018172051171342143,-0.06781901048028142
1898,Florida,pfizer vaccine,0.06369505460138646,0.09504546318476588
1899,Kentucky,pfizer vaccine,0.08196903552199242,0.3043878020479943
1900,Alabama,pfizer covid vaccine,0.0988012033060253,0.17321950288743562
1901,Alaska,pfizer covid vaccine,0.08447002451854663,0.1221917538464692
1902,Arizona,pfizer covid vaccine,0.05444748288015744,0.24793953146242448
1903,Arkansas,pfizer covid vaccine,0.07677962650937248,0.2549614482752749
1904,California,pfizer covid vaccine,0.025038090537520517,0.39671422593478456
1905,Colorado,pfizer covid vaccine,0.04182759237490708,0.023435638548951546
1906,Connecticut,pfizer covid vaccine,0.0745534976132688,-0.09994492245948011
1907,Delaware,pfizer covid vaccine,0.1399332903994692,0.08608917970741146
1908,Georgia,pfizer covid vaccine,0.07887480638697648,0.14150980809516342
1909,Hawaii,pfizer covid vaccine,-0.08934956873166224,0.03376229073865843
1910,Idaho,pfizer covid vaccine,0.1302339066900487,0.1878349214701265
1911,Indiana,pfizer covid vaccine,0.07755608977199628,0.11122447161394797
1912,Iowa,pfizer covid vaccine,-0.05430471696406043,0.16564900639519206
1913,Kansas,pfizer covid vaccine,0.018496539502491395,0.22305914404468352
1914,Louisiana,pfizer covid vaccine,0.1761726926958745,0.06512363542223958
1915,Maine,pfizer covid vaccine,0.1330425545786911,0.07663853066651556
1916,Montana,pfizer covid vaccine,-0.005566406818992801,0.21992649921736793
1917,Nebraska,pfizer covid vaccine,0.009783348194761243,0.14757726940071314
1918,New Hampshire,pfizer covid vaccine,0.10367610702208678,0.07271116137494893
1919,New Jersey,pfizer covid vaccine,0.0901510081097225,-0.12988170506546104
1920,New Mexico,pfizer covid vaccine,-0.019125140628358007,0.19851904159019865
1921,Maryland,pfizer covid vaccine,0.021777167161917143,0.0015960294562588951
1922,Massachusetts,pfizer covid vaccine,0.04050042664303655,-0.08601012634024717
1923,Michigan,pfizer covid vaccine,0.14609861486183445,0.14277081929133226
1924,North Carolina,pfizer covid vaccine,0.007388675353609653,0.2414968147508973
1925,North Dakota,pfizer covid vaccine,-0.15995299791789186,-0.003124478826820406
1926,Ohio,pfizer covid vaccine,0.10131199558442756,0.16252311701715166
1927,Oklahoma,pfizer covid vaccine,-0.009501291391479766,0.3689506737654766
1928,Mississippi,pfizer covid vaccine,0.12138732161614052,0.23151675459651674
1929,Missouri,pfizer covid vaccine,-0.03627813402506353,0.07356313613949492
1930,Pennsylvania,pfizer covid vaccine,0.13080817648017862,0.11898002065013714
1931,South Carolina,pfizer covid vaccine,0.10904008388699972,0.18433592137654298
1932,South Dakota,pfizer covid vaccine,0.06888501229227273,0.2664856673292484
1933,Tennessee,pfizer covid vaccine,0.08101526441722391,0.07577196108321667
1934,Utah,pfizer covid vaccine,-0.03635419623135361,0.23123771979399074
1935,Vermont,pfizer covid vaccine,0.012331407249358798,0.10700207443962478
1936,Virginia,pfizer covid vaccine,0.038642246090764984,0.23751661965316645
1937,Washington,pfizer covid vaccine,-0.004694528789809802,0.017626187427556766
1938,Wisconsin,pfizer covid vaccine,-0.03987186345069169,0.15408997434704086
1939,Wyoming,pfizer covid vaccine,0.10307606359758453,0.3068446068209458
1940,Minnesota,pfizer covid vaccine,0.0070332561333093235,0.04447274623198264
1941,Texas,pfizer covid vaccine,0.049294209609443564,0.2318991966371502
1942,West Virginia,pfizer covid vaccine,0.1475639445870659,0.267274583167152
1943,Rhode Island,pfizer covid vaccine,0.004266190322210921,-0.016935885984196146
1944,Oregon,pfizer covid vaccine,-0.0005941742072751796,0.2224832798177464
1945,New York,pfizer covid vaccine,0.10880123687552189,-0.09085323503517503
1946,Nevada,pfizer covid vaccine,0.049565986715779387,0.2669347875486266
1947,Illinois,pfizer covid vaccine,0.02091070295964045,0.04871894668320889
1948,Florida,pfizer covid vaccine,0.06130358692181024,0.08775535328768345
1949,Kentucky,pfizer covid vaccine,0.12500205191098687,0.34896486254289694
1950,Alabama,walgreens covid test,0.5113363165539223,-0.01608204712395403
1951,Alaska,walgreens covid test,0.3935874433384838,0.29756744119048695
1952,Arizona,walgreens covid test,0.39327891229281525,0.18019934385546404
1953,Arkansas,walgreens covid test,0.5848501645915255,0.27104566336918845
1954,California,walgreens covid test,0.3101866784775833,-0.09348114386225663
1955,Colorado,walgreens covid test,0.344918737975297,0.2494183747177992
1956,Connecticut,walgreens covid test,0.2515051423769842,-0.10748244209434644
1957,Delaware,walgreens covid test,0.27818891909560856,0.029337660306198127
1958,Georgia,walgreens covid test,0.33402997347154617,-0.030720124962637645
1959,Hawaii,walgreens covid test,0.28835441394748645,0.17778093481776774
1960,Idaho,walgreens covid test,0.39968514431943836,0.3479057737412932
1961,Indiana,walgreens covid test,0.4719329887159298,0.2666452708752048
1962,Iowa,walgreens covid test,0.4725986794819163,0.14704694990481282
1963,Kansas,walgreens covid test,0.4433817082366694,0.07470846263233337
1964,Louisiana,walgreens covid test,0.4281708491088772,-0.07997790418479142
1965,Maine,walgreens covid test,0.6493552858351924,0.5546742715941329
1966,Montana,walgreens covid test,0.06611636639490326,0.28524967430164744
1967,Nebraska,walgreens covid test,0.23797972665690065,0.15708190131164243
1968,New Hampshire,walgreens covid test,0.5419892860818885,0.313424553167703
1969,New Jersey,walgreens covid test,0.5441855195067884,-0.1236679674132113
1970,New Mexico,walgreens covid test,0.36998843014874805,0.2463154214662608
1971,Maryland,walgreens covid test,0.2580473373064981,-0.08553560925215363
1972,Massachusetts,walgreens covid test,0.5377679803246561,-0.08856335123449396
1973,Michigan,walgreens covid test,0.40427744476588656,0.27242755843034006
1974,North Carolina,walgreens covid test,0.4565770174376616,0.130152874529173
1975,North Dakota,walgreens covid test,0.2798677643511211,0.09088432633757965
1976,Ohio,walgreens covid test,0.4975438605749708,0.46936043936616184
1977,Oklahoma,walgreens covid test,0.07654567978851823,0.10137261429192712
1978,Mississippi,walgreens covid test,0.56606345598401,0.06301295039315762
1979,Missouri,walgreens covid test,0.4557714598344262,0.20564846883666252
1980,Pennsylvania,walgreens covid test,0.34520317081895135,0.1794727555467163
1981,South Carolina,walgreens covid test,0.43295131502147133,0.08636084940827758
1982,South Dakota,walgreens covid test,0.4303771956946913,0.11215997824160838
1983,Tennessee,walgreens covid test,0.37454896003020804,0.4537809708168926
1984,Utah,walgreens covid test,0.4355058459575667,0.5025941772332002
1985,Vermont,walgreens covid test,0.44797118789585677,0.4568885300280844
1986,Virginia,walgreens covid test,0.32725641933990696,0.05275856114942866
1987,Washington,walgreens covid test,0.3691466787242082,0.28741959290253283
1988,Wisconsin,walgreens covid test,0.394883150248828,0.28831961707941817
1989,Wyoming,walgreens covid test,0.4994534398627599,0.27409183248192026
1990,Minnesota,walgreens covid test,0.27892954700382633,0.2731847665545818
1991,Texas,walgreens covid test,0.3296699300710833,0.023566971569442548
1992,West Virginia,walgreens covid test,0.5193543198725112,0.4008635515419081
1993,Rhode Island,walgreens covid test,0.23517415989820276,-0.07575919359458329
1994,Oregon,walgreens covid test,0.47623192185886243,0.5185198708712645
1995,New York,walgreens covid test,0.4458423022524545,-0.14674706236514737
1996,Nevada,walgreens covid test,0.22601073412236003,0.14821797437239312
1997,Illinois,walgreens covid test,0.3454014424725607,-0.049173147402998336
1998,Florida,walgreens covid test,0.3846834893071656,0.07305860807441773
1999,Kentucky,walgreens covid test,0.49977892036324867,0.34355297682423974
2000,Alabama,covid rapid test,,
2001,Alaska,covid rapid test,,
2002,Arizona,covid rapid test,,
2003,Arkansas,covid rapid test,,
2004,California,covid rapid test,0.4163919936970112,-0.04427512340333147
2005,Colorado,covid rapid test,0.44288350347987515,0.3395953119619352
2006,Connecticut,covid rapid test,0.22792899371444494,-0.16843022064357033
2007,Delaware,covid rapid test,0.31293867438643597,0.02394426367694371
2008,Georgia,covid rapid test,0.3791342805527654,0.02304152338663788
2009,Hawaii,covid rapid test,0.3743646735983987,0.2829263527947057
2010,Idaho,covid rapid test,0.449960115507137,0.401005346870295
2011,Indiana,covid rapid test,,
2012,Iowa,covid rapid test,,
2013,Kansas,covid rapid test,,
2014,Louisiana,covid rapid test,0.3949493804760127,-0.016574685630691026
2015,Maine,covid rapid test,0.5592229911142856,0.49973997043661195
2016,Montana,covid rapid test,0.16120359932532088,0.3999658977103056
2017,Nebraska,covid rapid test,0.344558600414835,0.29743773033729115
2018,New Hampshire,covid rapid test,,
2019,New Jersey,covid rapid test,,
2020,New Mexico,covid rapid test,,
2021,Maryland,covid rapid test,,
2022,Massachusetts,covid rapid test,,
2023,Michigan,covid rapid test,,
2024,North Carolina,covid rapid test,,
2025,North Dakota,covid rapid test,,
2026,Ohio,covid rapid test,,
2027,Oklahoma,covid rapid test,,
2028,Mississippi,covid rapid test,0.4316564530453452,0.280272927522398
2029,Missouri,covid rapid test,0.5657496410915582,0.26099003844090096
2030,Pennsylvania,covid rapid test,0.41943963908663473,0.22628571051576113
2031,South Carolina,covid rapid test,,
2032,South Dakota,covid rapid test,,
2033,Tennessee,covid rapid test,,
2034,Utah,covid rapid test,,
2035,Vermont,covid rapid test,,
2036,Virginia,covid rapid test,,
2037,Washington,covid rapid test,,
2038,Wisconsin,covid rapid test,,
2039,Wyoming,covid rapid test,,
2040,Minnesota,covid rapid test,,
2041,Texas,covid rapid test,,
2042,West Virginia,covid rapid test,,
2043,Rhode Island,covid rapid test,,
2044,Oregon,covid rapid test,0.48802608142892817,0.5778131707636397
2045,New York,covid rapid test,0.5023446247279931,-0.15362671114683638
